ASIN,ASIN,Brand,Title,Category,URL,SalesRank,US_brand_url,JP_brand_url,US_brand_link,JP_brand_link
B08R5ZXKMF,B08R5ZXKMF,Hotwin,,"Tools & Home Improvement,Power & Hand Tools,Power Tools,Impact Wrenches",https://www.amazon.com/Hotwin-Cordless-Brushless-Impact-Utility/dp/B08R5ZXKMF/ref=sr_1_2668?dchild=1&amp;qid=1621551197&amp;s=power-hand-tools&amp;sr=1-2668,0,https://www.amazon.com/s?rh=n%3A551236%2Cp_89%3AHotwin,https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3AHotwin,"<a target=""_blank"" href=https://www.amazon.com/s?rh=n%3A551236%2Cp_89%3AHotwin><div>Hotwin</div></a>","<a target=""_blank"" href=https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3AHotwin><div>Hotwin</div></a>"
B08TBCBTXN,B08TBCBTXN,KSEIBI,,"Tools & Home Improvement,Power & Hand Tools,Power Tools,Drills,Demolition Drills & Hammers,Hammer Drills",https://www.amazon.com/KSEIBI-Electric-Machine-Variable-Function/dp/B08TBCBTXN/ref=sr_1_2675?dchild=1&amp;qid=1621551197&amp;s=power-hand-tools&amp;sr=1-2675,0,https://www.amazon.com/s?rh=n%3A551236%2Cp_89%3AKSEIBI,https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3AKSEIBI,"<a target=""_blank"" href=https://www.amazon.com/s?rh=n%3A551236%2Cp_89%3AKSEIBI><div>KSEIBI</div></a>","<a target=""_blank"" href=https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3AKSEIBI><div>KSEIBI</div></a>"
B07C2GMMCK,B07C2GMMCK,DAMO,,"Tools & Home Improvement,Power & Hand Tools,Power Tools,Polishers & Buffers",https://www.amazon.com/DAMO-Diamond-Polishing-Granite-Concrete/dp/B07C2GMMCK/ref=sr_1_2676?dchild=1&amp;qid=1621551197&amp;s=power-hand-tools&amp;sr=1-2676,0,https://www.amazon.com/s?rh=n%3A551236%2Cp_89%3ADAMO,https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3ADAMO,"<a target=""_blank"" href=https://www.amazon.com/s?rh=n%3A551236%2Cp_89%3ADAMO><div>DAMO</div></a>","<a target=""_blank"" href=https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3ADAMO><div>DAMO</div></a>"
B08B7MWHZR,B08B7MWHZR,Toolman,,"Tools & Home Improvement,Power & Hand Tools,Power Tools,Saws,Reciprocating Saws",https://www.amazon.com/Toolman-Cordless-Lithium-Ion-Reciprocating-Blades/dp/B08B7MWHZR/ref=sr_1_2677?dchild=1&amp;qid=1621551197&amp;s=power-hand-tools&amp;sr=1-2677,0,https://www.amazon.com/s?rh=n%3A551236%2Cp_89%3AToolman,https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3AToolman,"<a target=""_blank"" href=https://www.amazon.com/s?rh=n%3A551236%2Cp_89%3AToolman><div>Toolman</div></a>","<a target=""_blank"" href=https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3AToolman><div>Toolman</div></a>"
B08D6HBGC1,B08D6HBGC1,VOLLTEK,,"Tools & Home Improvement,Power & Hand Tools,Power Tools,Shears & Nibblers,Shears",https://www.amazon.com/VOLLTEK-Electric-Cordless-Scissor-Accessory/dp/B08D6HBGC1/ref=sr_1_2684?dchild=1&amp;qid=1621551197&amp;s=power-hand-tools&amp;sr=1-2684,0,https://www.amazon.com/s?rh=n%3A551236%2Cp_89%3AVOLLTEK,https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3AVOLLTEK,"<a target=""_blank"" href=https://www.amazon.com/s?rh=n%3A551236%2Cp_89%3AVOLLTEK><div>VOLLTEK</div></a>","<a target=""_blank"" href=https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3AVOLLTEK><div>VOLLTEK</div></a>"
B08FRC2X9P,B08FRC2X9P,Septo,,"Tools & Home Improvement,Power & Hand Tools,Power Tools,Rotary Tools",https://www.amazon.com/Carving-Engraving-Accessories-Universal-Fitment/dp/B08FRC2X9P/ref=sr_1_2685?dchild=1&amp;qid=1621551197&amp;s=power-hand-tools&amp;sr=1-2685,0,https://www.amazon.com/s?rh=n%3A551236%2Cp_89%3ASepto,https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3ASepto,"<a target=""_blank"" href=https://www.amazon.com/s?rh=n%3A551236%2Cp_89%3ASepto><div>Septo</div></a>","<a target=""_blank"" href=https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3ASepto><div>Septo</div></a>"
B07DJYCCHQ,B07DJYCCHQ,Elitexion,,"Tools & Home Improvement,Power & Hand Tools,Power Tools,Concrete Tools,Concrete Mixers",https://www.amazon.com/Elitexion-Large-Professional-Cement-Compound/dp/B07DJYCCHQ/ref=sr_1_2689?dchild=1&amp;qid=1621551197&amp;s=power-hand-tools&amp;sr=1-2689,0,https://www.amazon.com/s?rh=n%3A551236%2Cp_89%3AElitexion,https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3AElitexion,"<a target=""_blank"" href=https://www.amazon.com/s?rh=n%3A551236%2Cp_89%3AElitexion><div>Elitexion</div></a>","<a target=""_blank"" href=https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3AElitexion><div>Elitexion</div></a>"
B08Z7X7914,B08Z7X7914,HUKOER,,"Tools & Home Improvement,Power & Hand Tools,Power Tools,Routers",https://www.amazon.com/Compact-Milling-Diameter-Slotting-Trimming/dp/B08Z7X7914/ref=sr_1_2690?dchild=1&amp;qid=1621551197&amp;s=power-hand-tools&amp;sr=1-2690,0,https://www.amazon.com/s?rh=n%3A551236%2Cp_89%3AHUKOER,https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3AHUKOER,"<a target=""_blank"" href=https://www.amazon.com/s?rh=n%3A551236%2Cp_89%3AHUKOER><div>HUKOER</div></a>","<a target=""_blank"" href=https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3AHUKOER><div>HUKOER</div></a>"
B0832ZGDH6,B0832ZGDH6,CUBEWAY,,"Tools & Home Improvement,Power & Hand Tools,Power Tools,Rotary Tools",https://www.amazon.com/Variable-Attachments-Accessories-Creations-CUBEWAY/dp/B0832ZGDH6/ref=sr_1_2691?dchild=1&amp;qid=1621551197&amp;s=power-hand-tools&amp;sr=1-2691,0,https://www.amazon.com/s?rh=n%3A551236%2Cp_89%3ACUBEWAY,https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3ACUBEWAY,"<a target=""_blank"" href=https://www.amazon.com/s?rh=n%3A551236%2Cp_89%3ACUBEWAY><div>CUBEWAY</div></a>","<a target=""_blank"" href=https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3ACUBEWAY><div>CUBEWAY</div></a>"
B00VU10FEY,B00VU10FEY,FastCap,,"Tools & Home Improvement,Power & Hand Tools,Power Tool Parts & Accessories,Power Fastening Tool Parts & Accessories",https://www.amazon.com/FastCap-POWERMAGSCREW-Convenient-Workplace-Magnet/dp/B00VU10FEY/ref=sr_1_2692?dchild=1&amp;qid=1621551197&amp;s=power-hand-tools&amp;sr=1-2692,0,https://www.amazon.com/s?rh=n%3A551236%2Cp_89%3AFastCap,https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3AFastCap,"<a target=""_blank"" href=https://www.amazon.com/s?rh=n%3A551236%2Cp_89%3AFastCap><div>FastCap</div></a>","<a target=""_blank"" href=https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3AFastCap><div>FastCap</div></a>"
B08CF1WDH4,B08CF1WDH4,KGR,,"Tools & Home Improvement,Power & Hand Tools,Power Tools,Nailers & Staplers,Nailers,Framing Nailers",https://www.amazon.com/Collar-910767-Porter-Nailer-FC350A/dp/B08CF1WDH4/ref=sr_1_2694?dchild=1&amp;qid=1621551197&amp;s=power-hand-tools&amp;sr=1-2694,0,https://www.amazon.com/s?rh=n%3A551236%2Cp_89%3AKGR,https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3AKGR,"<a target=""_blank"" href=https://www.amazon.com/s?rh=n%3A551236%2Cp_89%3AKGR><div>KGR</div></a>","<a target=""_blank"" href=https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3AKGR><div>KGR</div></a>"
B08NB15KF8,B08NB15KF8,BTNTVEN,,"Tools & Home Improvement,Power & Hand Tools,Power Tools,Polishers & Buffers",https://www.amazon.com/BTNTVEN-Diamond-Polishing-Concrete-Polisher/dp/B08NB15KF8/ref=sr_1_2622?dchild=1&amp;qid=1621551199&amp;s=power-hand-tools&amp;sr=1-2622,0,https://www.amazon.com/s?rh=n%3A551236%2Cp_89%3ABTNTVEN,https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3ABTNTVEN,"<a target=""_blank"" href=https://www.amazon.com/s?rh=n%3A551236%2Cp_89%3ABTNTVEN><div>BTNTVEN</div></a>","<a target=""_blank"" href=https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3ABTNTVEN><div>BTNTVEN</div></a>"
B002NQVCVU,B002NQVCVU,Greenlee,,"Tools & Home Improvement,Power & Hand Tools,Power Tools,Ratchet Wrenches",https://www.amazon.com/Greenlee-34941-Ratcheting-Wrench-1-Inch/dp/B002NQVCVU/ref=sr_1_2623?dchild=1&amp;qid=1621551199&amp;s=power-hand-tools&amp;sr=1-2623,0,https://www.amazon.com/s?rh=n%3A551236%2Cp_89%3AGreenlee,https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3AGreenlee,"<a target=""_blank"" href=https://www.amazon.com/s?rh=n%3A551236%2Cp_89%3AGreenlee><div>Greenlee</div></a>","<a target=""_blank"" href=https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3AGreenlee><div>Greenlee</div></a>"
B01N9T7PNA,B01N9T7PNA,Crain Tools,,"Tools & Home Improvement,Power & Hand Tools,Power Tools,Saws,Circular Saws",https://www.amazon.com/CRAIN-Multi-Undercut-Saw/dp/B01N9T7PNA/ref=sr_1_2624?dchild=1&amp;qid=1621551199&amp;s=power-hand-tools&amp;sr=1-2624,0,https://www.amazon.com/s?rh=n%3A551236%2Cp_89%3ACrain+Tools,https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3ACrain+Tools,"<a target=""_blank"" href=https://www.amazon.com/s?rh=n%3A551236%2Cp_89%3ACrain+Tools><div>Crain Tools</div></a>","<a target=""_blank"" href=https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3ACrain+Tools><div>Crain Tools</div></a>"
B09284SLRG,B09284SLRG,VHBW,,"Tools & Home Improvement,Power & Hand Tools,Power Tools",https://www.amazon.com/WX255L-Charger-WX255-1-Cordless-Screwdriver/dp/B09284SLRG/ref=sr_1_2631?dchild=1&amp;qid=1621551199&amp;s=power-hand-tools&amp;sr=1-2631,0,https://www.amazon.com/s?rh=n%3A551236%2Cp_89%3AVHBW,https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3AVHBW,"<a target=""_blank"" href=https://www.amazon.com/s?rh=n%3A551236%2Cp_89%3AVHBW><div>VHBW</div></a>","<a target=""_blank"" href=https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3AVHBW><div>VHBW</div></a>"
B017JRJUI4,B017JRJUI4,CaNibble,,"Tools & Home Improvement,Power & Hand Tools,Power Tools,Shears & Nibblers,Nibblers",https://www.amazon.com/CaNibble-CAN01-Professional-Nibbler/dp/B017JRJUI4/ref=sr_1_2635?dchild=1&amp;qid=1621551199&amp;s=power-hand-tools&amp;sr=1-2635,0,https://www.amazon.com/s?rh=n%3A551236%2Cp_89%3ACaNibble,https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3ACaNibble,"<a target=""_blank"" href=https://www.amazon.com/s?rh=n%3A551236%2Cp_89%3ACaNibble><div>CaNibble</div></a>","<a target=""_blank"" href=https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3ACaNibble><div>CaNibble</div></a>"
B014ONABQQ,B014ONABQQ,Shurhold,,"Tools & Home Improvement,Power & Hand Tools,Power Tools,Polishers & Buffers",https://www.amazon.com/Shurhold-3500-Professional-Action-Polisher/dp/B014ONABQQ/ref=sr_1_2637?dchild=1&amp;qid=1621551199&amp;s=power-hand-tools&amp;sr=1-2637,0,https://www.amazon.com/s?rh=n%3A551236%2Cp_89%3AShurhold,https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3AShurhold,"<a target=""_blank"" href=https://www.amazon.com/s?rh=n%3A551236%2Cp_89%3AShurhold><div>Shurhold</div></a>","<a target=""_blank"" href=https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3AShurhold><div>Shurhold</div></a>"
B08LK2M3RP,B08LK2M3RP,Aproca,,"Tools & Home Improvement,Power & Hand Tools,Power Tools,Screw Guns & Screwdrivers,Power Screwdrivers",https://www.amazon.com/Aproca-Storage-DCF682N1-Cordless-Screwdriver/dp/B08LK2M3RP/ref=sr_1_2717?dchild=1&amp;qid=1621551198&amp;s=power-hand-tools&amp;sr=1-2717,0,https://www.amazon.com/s?rh=n%3A551236%2Cp_89%3AAproca,https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3AAproca,"<a target=""_blank"" href=https://www.amazon.com/s?rh=n%3A551236%2Cp_89%3AAproca><div>Aproca</div></a>","<a target=""_blank"" href=https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3AAproca><div>Aproca</div></a>"
B07CL47F2F,B07CL47F2F,Walfront,,"Tools & Home Improvement,Power & Hand Tools,Power Tools,Milling Machines",https://www.amazon.com/Coolant-Lubrication-Cutting-Engraving-Cooling/dp/B07CL47F2F/ref=sr_1_2718?dchild=1&amp;qid=1621551198&amp;s=power-hand-tools&amp;sr=1-2718,0,https://www.amazon.com/s?rh=n%3A551236%2Cp_89%3AWalfront,https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3AWalfront,"<a target=""_blank"" href=https://www.amazon.com/s?rh=n%3A551236%2Cp_89%3AWalfront><div>Walfront</div></a>","<a target=""_blank"" href=https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3AWalfront><div>Walfront</div></a>"
B077WP9GJZ,B077WP9GJZ,EDiamondTools,,"Tools & Home Improvement,Power & Hand Tools,Power Tools,Grinders",https://www.amazon.com/Soft-Rubber-Shroud-Angle-Grinders/dp/B077WP9GJZ/ref=sr_1_2719?dchild=1&amp;qid=1621551198&amp;s=power-hand-tools&amp;sr=1-2719,0,https://www.amazon.com/s?rh=n%3A551236%2Cp_89%3AEDiamondTools,https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3AEDiamondTools,"<a target=""_blank"" href=https://www.amazon.com/s?rh=n%3A551236%2Cp_89%3AEDiamondTools><div>EDiamondTools</div></a>","<a target=""_blank"" href=https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3AEDiamondTools><div>EDiamondTools</div></a>"
B083HCPWNH,B083HCPWNH,Perhonor,,"Tools & Home Improvement,Power & Hand Tools,Power Tools,Drills,Right-Angle Drills",https://www.amazon.com/Degree-Adapter-Screwdriver-Flexible-Extension/dp/B083HCPWNH/ref=sr_1_2721?dchild=1&amp;qid=1621551198&amp;s=power-hand-tools&amp;sr=1-2721,0,https://www.amazon.com/s?rh=n%3A551236%2Cp_89%3APerhonor,https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3APerhonor,"<a target=""_blank"" href=https://www.amazon.com/s?rh=n%3A551236%2Cp_89%3APerhonor><div>Perhonor</div></a>","<a target=""_blank"" href=https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3APerhonor><div>Perhonor</div></a>"
B08C2WWT8Q,B08C2WWT8Q,HOH-Tech,,"Tools & Home Improvement,Power & Hand Tools,Power Tools,Combo Kits",https://www.amazon.com/HOH-Tech-Cordless-Household-Multimeter-included/dp/B08C2WWT8Q/ref=sr_1_2722?dchild=1&amp;qid=1621551198&amp;s=power-hand-tools&amp;sr=1-2722,0,https://www.amazon.com/s?rh=n%3A551236%2Cp_89%3AHOH-Tech,https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3AHOH-Tech,"<a target=""_blank"" href=https://www.amazon.com/s?rh=n%3A551236%2Cp_89%3AHOH-Tech><div>HOH-Tech</div></a>","<a target=""_blank"" href=https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3AHOH-Tech><div>HOH-Tech</div></a>"
B08L9ZR4QY,B08L9ZR4QY,KAPAS,,"Tools & Home Improvement,Power & Hand Tools,Power Tools,Wet-Dry Vacuums",https://www.amazon.com/KAPAS-Cordless-Portable-Extractor-Brushless/dp/B08L9ZR4QY/ref=sr_1_2726?dchild=1&amp;qid=1621551198&amp;s=power-hand-tools&amp;sr=1-2726,0,https://www.amazon.com/s?rh=n%3A551236%2Cp_89%3AKAPAS,https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3AKAPAS,"<a target=""_blank"" href=https://www.amazon.com/s?rh=n%3A551236%2Cp_89%3AKAPAS><div>KAPAS</div></a>","<a target=""_blank"" href=https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3AKAPAS><div>KAPAS</div></a>"
B081RKPTM4,B081RKPTM4,SHIELDPRO,,"Tools & Home Improvement,Power & Hand Tools,Power Tools,Ratchet Wrenches",https://www.amazon.com/Cordless-Electric-Ratchet-Lithium-Lon-Extension/dp/B081RKPTM4/ref=sr_1_2733?dchild=1&amp;qid=1621551198&amp;s=power-hand-tools&amp;sr=1-2733,0,https://www.amazon.com/s?rh=n%3A551236%2Cp_89%3ASHIELDPRO,https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3ASHIELDPRO,"<a target=""_blank"" href=https://www.amazon.com/s?rh=n%3A551236%2Cp_89%3ASHIELDPRO><div>SHIELDPRO</div></a>","<a target=""_blank"" href=https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3ASHIELDPRO><div>SHIELDPRO</div></a>"
B08RB6NVP5,B08RB6NVP5,Yeipower,,"Tools & Home Improvement,Power & Hand Tools,Power Tools",https://www.amazon.com/Yeipower-Wood-Splitter-Firewood-Drill-Bit/dp/B08RB6NVP5/ref=sr_1_2735?dchild=1&amp;qid=1621551198&amp;s=power-hand-tools&amp;sr=1-2735,0,https://www.amazon.com/s?rh=n%3A551236%2Cp_89%3AYeipower,https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3AYeipower,"<a target=""_blank"" href=https://www.amazon.com/s?rh=n%3A551236%2Cp_89%3AYeipower><div>Yeipower</div></a>","<a target=""_blank"" href=https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3AYeipower><div>Yeipower</div></a>"
B08FMKFN3B,B08FMKFN3B,YEPLING,,"Tools & Home Improvement,Power & Hand Tools,Power Tools,Rotary Tools",https://www.amazon.com/YEPLING-Electric-Polishing-Cleaning-Engraving/dp/B08FMKFN3B/ref=sr_1_2787?dchild=1&amp;qid=1621551199&amp;s=power-hand-tools&amp;sr=1-2787,0,https://www.amazon.com/s?rh=n%3A551236%2Cp_89%3AYEPLING,https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3AYEPLING,"<a target=""_blank"" href=https://www.amazon.com/s?rh=n%3A551236%2Cp_89%3AYEPLING><div>YEPLING</div></a>","<a target=""_blank"" href=https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3AYEPLING><div>YEPLING</div></a>"
B08T8BWL81,B08T8BWL81,YYG-TOOL,,"Tools & Home Improvement,Power & Hand Tools,Power Tools",https://www.amazon.com/Wood-Kindling-Splitter-Manual-Firewood/dp/B08T8BWL81/ref=sr_1_2788?dchild=1&amp;qid=1621551199&amp;s=power-hand-tools&amp;sr=1-2788,0,https://www.amazon.com/s?rh=n%3A551236%2Cp_89%3AYYG-TOOL,https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3AYYG-TOOL,"<a target=""_blank"" href=https://www.amazon.com/s?rh=n%3A551236%2Cp_89%3AYYG-TOOL><div>YYG-TOOL</div></a>","<a target=""_blank"" href=https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3AYYG-TOOL><div>YYG-TOOL</div></a>"
B07W7ZJJYX,B07W7ZJJYX,jelbo,,"Tools & Home Improvement,Power & Hand Tools,Power Tools,Drills,Right-Angle Drills",https://www.amazon.com/Adapter-Attachment-Accessories-Screwdriver-Electric/dp/B07W7ZJJYX/ref=sr_1_2797?dchild=1&amp;qid=1621551199&amp;s=power-hand-tools&amp;sr=1-2797,0,https://www.amazon.com/s?rh=n%3A551236%2Cp_89%3Ajelbo,https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3Ajelbo,"<a target=""_blank"" href=https://www.amazon.com/s?rh=n%3A551236%2Cp_89%3Ajelbo><div>jelbo</div></a>","<a target=""_blank"" href=https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3Ajelbo><div>jelbo</div></a>"
B086K26HQZ,B086K26HQZ,Greenworks,,"Tools & Home Improvement,Power & Hand Tools,Power Tools,Impact Wrenches",https://www.amazon.com/Greenworks-Brushless-Battery-Included-IW24L00/dp/B086K26HQZ/ref=sr_1_2798?dchild=1&amp;qid=1621551199&amp;s=power-hand-tools&amp;sr=1-2798,0,https://www.amazon.com/s?rh=n%3A551236%2Cp_89%3AGreenworks,https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3AGreenworks,"<a target=""_blank"" href=https://www.amazon.com/s?rh=n%3A551236%2Cp_89%3AGreenworks><div>Greenworks</div></a>","<a target=""_blank"" href=https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3AGreenworks><div>Greenworks</div></a>"
B07RVQ7P24,B07RVQ7P24,Roeam,,"Tools & Home Improvement,Power & Hand Tools,Power Tools,Lathes,Metal Lathes",https://www.amazon.com/Roeam-Versatile-Transforming-Plastics-Grinding/dp/B07RVQ7P24/ref=sr_1_2799?dchild=1&amp;qid=1621551199&amp;s=power-hand-tools&amp;sr=1-2799,0,https://www.amazon.com/s?rh=n%3A551236%2Cp_89%3ARoeam,https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3ARoeam,"<a target=""_blank"" href=https://www.amazon.com/s?rh=n%3A551236%2Cp_89%3ARoeam><div>Roeam</div></a>","<a target=""_blank"" href=https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3ARoeam><div>Roeam</div></a>"
B00NF89HEE,B00NF89HEE,MixMat,,"Tools & Home Improvement,Power & Hand Tools,Power Tools,Concrete Tools",https://www.amazon.com/MixMat-Ultra-Portable-Mixing-Cement-Mortar/dp/B00NF89HEE/ref=sr_1_2800?dchild=1&amp;qid=1621551199&amp;s=power-hand-tools&amp;sr=1-2800,0,https://www.amazon.com/s?rh=n%3A551236%2Cp_89%3AMixMat,https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3AMixMat,"<a target=""_blank"" href=https://www.amazon.com/s?rh=n%3A551236%2Cp_89%3AMixMat><div>MixMat</div></a>","<a target=""_blank"" href=https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3AMixMat><div>MixMat</div></a>"
B072FN2CZW,B072FN2CZW,NSKR HPS,,"Tools & Home Improvement,Power & Hand Tools,Power Tools,Polishers & Buffers",https://www.amazon.com/NSKR-HPS-Polishing-Handpiece-Micromotor/dp/B072FN2CZW/ref=sr_1_2801?dchild=1&amp;qid=1621551199&amp;s=power-hand-tools&amp;sr=1-2801,0,https://www.amazon.com/s?rh=n%3A551236%2Cp_89%3ANSKR+HPS,https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3ANSKR+HPS,"<a target=""_blank"" href=https://www.amazon.com/s?rh=n%3A551236%2Cp_89%3ANSKR+HPS><div>NSKR HPS</div></a>","<a target=""_blank"" href=https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3ANSKR+HPS><div>NSKR HPS</div></a>"
B078ZHLV31,B078ZHLV31,C. S. Osborne & Co.,,"Tools & Home Improvement,Power & Hand Tools,Power Tools,Nailers & Staplers,Nailers",https://www.amazon.com/Osborne-Co-Pneumatic-Decorative-76286/dp/B078ZHLV31/ref=sr_1_2803?dchild=1&amp;qid=1621551199&amp;s=power-hand-tools&amp;sr=1-2803,0,https://www.amazon.com/s?rh=n%3A551236%2Cp_89%3AC.+S.+Osborne+&+Co.,https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3AC.+S.+Osborne+&+Co.,"<a target=""_blank"" href=https://www.amazon.com/s?rh=n%3A551236%2Cp_89%3AC.+S.+Osborne+&+Co.><div>C. S. Osborne & Co.</div></a>","<a target=""_blank"" href=https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3AC.+S.+Osborne+&+Co.><div>C. S. Osborne & Co.</div></a>"
B01AHGKPX8,B01AHGKPX8,Foredom,,"Tools & Home Improvement,Power & Hand Tools,Power Tools,Rotary Tools",https://www.amazon.com/Foredom-2230-motor-Jewelers-Kit/dp/B01AHGKPX8/ref=sr_1_2805?dchild=1&amp;qid=1621551199&amp;s=power-hand-tools&amp;sr=1-2805,0,https://www.amazon.com/s?rh=n%3A551236%2Cp_89%3AForedom,https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3AForedom,"<a target=""_blank"" href=https://www.amazon.com/s?rh=n%3A551236%2Cp_89%3AForedom><div>Foredom</div></a>","<a target=""_blank"" href=https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3AForedom><div>Foredom</div></a>"
B00IJE52Z2,B00IJE52Z2,Souber,,"Tools & Home Improvement,Power & Hand Tools,Power Tools,Drill Presses,Mortisers",https://www.amazon.com/DBB-Lock-Mortiser-by-Souber/dp/B00IJE52Z2/ref=sr_1_2454?dchild=1&amp;qid=1621551201&amp;s=power-hand-tools&amp;sr=1-2454,0,https://www.amazon.com/s?rh=n%3A551236%2Cp_89%3ASouber,https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3ASouber,"<a target=""_blank"" href=https://www.amazon.com/s?rh=n%3A551236%2Cp_89%3ASouber><div>Souber</div></a>","<a target=""_blank"" href=https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3ASouber><div>Souber</div></a>"
B00RO2E81O,B00RO2E81O,Superior Electric,,"Tools & Home Improvement,Power & Hand Tools,Power Tools,Grinders,Angle Grinders",https://www.amazon.com/Superior-Electric-SEWA20-Adjustable-Lock-Nut/dp/B00RO2E81O/ref=sr_1_2460?dchild=1&amp;qid=1621551201&amp;s=power-hand-tools&amp;sr=1-2460,0,https://www.amazon.com/s?rh=n%3A551236%2Cp_89%3ASuperior+Electric,https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3ASuperior+Electric,"<a target=""_blank"" href=https://www.amazon.com/s?rh=n%3A551236%2Cp_89%3ASuperior+Electric><div>Superior Electric</div></a>","<a target=""_blank"" href=https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3ASuperior+Electric><div>Superior Electric</div></a>"
B005H78L9I,B005H78L9I,Rotary,,"Tools & Home Improvement,Power & Hand Tools,Power Tools,Rotary Tools",https://www.amazon.com/Rotary-Item-1136-Air-Lift/dp/B005H78L9I/ref=sr_1_2473?dchild=1&amp;qid=1621551201&amp;s=power-hand-tools&amp;sr=1-2473,0,https://www.amazon.com/s?rh=n%3A551236%2Cp_89%3ARotary,https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3ARotary,"<a target=""_blank"" href=https://www.amazon.com/s?rh=n%3A551236%2Cp_89%3ARotary><div>Rotary</div></a>","<a target=""_blank"" href=https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3ARotary><div>Rotary</div></a>"
