ASIN,ASIN,Brand,Title,Category,URL,SalesRank,US_brand_url,JP_brand_url,US_brand_link,JP_brand_link
B07DDK9VN1,B07DDK9VN1,Joelle Jewelry Design,"Joelle Jewelry Design Personalized Bar Necklace - Sterling Silver Name Necklace with Engravable Bar Pendant, Bridesmaid Gift Initial Necklace for Her","Clothing, Shoes & Jewelry,Women,Jewelry,Necklaces,Pendant Necklaces",https://www.amazon.com/Joelle-Jewelry-Design-Personalized-Necklace/dp/B07DDK9VN1/ref=sr_1_551?dchild=1&amp;qid=1623761442&amp;s=handmade&amp;sr=1-551,270247,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AJoelle+Jewelry+Design,https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3AJoelle+Jewelry+Design,"<a target=""_blank"" href=https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AJoelle+Jewelry+Design><div>Joelle Jewelry Design</div></a>","<a target=""_blank"" href=https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3AJoelle+Jewelry+Design><div>Joelle Jewelry Design</div></a>"
B07SBT2MGL,B07SBT2MGL,In-Style Decals,Wall Vinyl Decal Home Decor Art Sticker 3D Personalized Name Boy Girl Gamer Controller Video Game Studio Teen Nursery Play Room Removable Stylish Mural Unique Design 2443,"Handmade Products,Home & Kitchen,Artwork,Wall Stickers",https://www.amazon.com/Sticker-Personalized-Controller-Nursery-Removable/dp/B07SBT2MGL/ref=sr_1_552?dchild=1&amp;qid=1623761442&amp;s=handmade&amp;sr=1-552,7412,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AIn-Style+Decals,https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3AIn-Style+Decals,"<a target=""_blank"" href=https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AIn-Style+Decals><div>In-Style Decals</div></a>","<a target=""_blank"" href=https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3AIn-Style+Decals><div>In-Style Decals</div></a>"
B08ZNNVDFZ,B08ZNNVDFZ,Panoply Jewelry,"Dainty Raw Herkimer Diamond Ring, Natural Diamond Ring, Salt and Pepper Diamond Ring, Sterling Silver Ring, Silver Diamond Ring,Gift For Her","Handmade Products,Jewelry,Rings,Stacking",https://www.amazon.com/Dainty-Herkimer-Diamond-Natural-Sterling/dp/B08ZNNVDFZ/ref=sr_1_554?dchild=1&amp;qid=1623761442&amp;s=handmade&amp;sr=1-554,19282,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3APanoply+Jewelry,https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3APanoply+Jewelry,"<a target=""_blank"" href=https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3APanoply+Jewelry><div>Panoply Jewelry</div></a>","<a target=""_blank"" href=https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3APanoply+Jewelry><div>Panoply Jewelry</div></a>"
B07KNGTZDR,B07KNGTZDR,Cover Your Glass,"Name on Roman Monogram Initial Decal 3"" Tall. For Wine Glasses, Tumblers, Water Bottles. Choose Letter, Name and Colors. Other Sizes - Metallic, Print, Glitter Vinyl","Handmade Products,Home & Kitchen,Home Décor,Decorative Accessories,Stickers",https://www.amazon.com/Initial-Glasses-Tumblers-available-computer/dp/B07KNGTZDR/ref=sr_1_555?dchild=1&amp;qid=1623761442&amp;s=handmade&amp;sr=1-555,19588,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ACover+Your+Glass,https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3ACover+Your+Glass,"<a target=""_blank"" href=https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ACover+Your+Glass><div>Cover Your Glass</div></a>","<a target=""_blank"" href=https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3ACover+Your+Glass><div>Cover Your Glass</div></a>"
B0792P75J3,B0792P75J3,Five Dollar Vinyl,"Superhero on Board XS-SMALL Vinyl Car Decal, Hero, Wheelchair, Sticker, Superfriends, Special Needs, Disability, Handicap Window Decal","Handmade Products,Home & Kitchen,Home Décor,Decorative Accessories,Stickers",https://www.amazon.com/Superhero-Vinyl-Wheelchair-Superfriends-Disability/dp/B0792P75J3/ref=sr_1_556?dchild=1&amp;qid=1623761442&amp;s=handmade&amp;sr=1-556,7166,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AFive+Dollar+Vinyl,https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3AFive+Dollar+Vinyl,"<a target=""_blank"" href=https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AFive+Dollar+Vinyl><div>Five Dollar Vinyl</div></a>","<a target=""_blank"" href=https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3AFive+Dollar+Vinyl><div>Five Dollar Vinyl</div></a>"
B07J1DQ5QM,B07J1DQ5QM,Urban Survival Gear USA,"Handmade Braided Leather Necklace with Antique Toned Stainless Steel Magnetic Clasp - Genuine Leather Necklace for Men and Women - Available sizes: 16,18,20,22,24 inch or Custom","Handmade Products,Jewelry,Necklaces,Choker",https://www.amazon.com/Premium-Braided-Necklace-Stainless-Magnetic/dp/B07J1DQ5QM/ref=sr_1_557?dchild=1&amp;qid=1623761442&amp;s=handmade&amp;sr=1-557,4078,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AUrban+Survival+Gear+USA,https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3AUrban+Survival+Gear+USA,"<a target=""_blank"" href=https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AUrban+Survival+Gear+USA><div>Urban Survival Gear USA</div></a>","<a target=""_blank"" href=https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3AUrban+Survival+Gear+USA><div>Urban Survival Gear USA</div></a>"
B0872KVYNG,B0872KVYNG,FLORAMA Natural Jewelry,"Tagua Nut and Makana Wood Pipe, Handmade","Handmade Products,Home & Kitchen,Home Décor,Decorative Accessories,Sculptures",https://www.amazon.com/Tagua-Makana-Wood-Pipe-Handmade/dp/B0872KVYNG/ref=sr_1_558?dchild=1&amp;qid=1623761442&amp;s=handmade&amp;sr=1-558,20333,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AFLORAMA+Natural+Jewelry,https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3AFLORAMA+Natural+Jewelry,"<a target=""_blank"" href=https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AFLORAMA+Natural+Jewelry><div>FLORAMA Natural Jewelry</div></a>","<a target=""_blank"" href=https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3AFLORAMA+Natural+Jewelry><div>FLORAMA Natural Jewelry</div></a>"
B074K3N9TB,B074K3N9TB,The Jinshop,Worldwide K-Pop MONSTA Comes in different sizes and colors. Select from the option menu.,"Handmade Products,Electronics Accessories,Laptop Accessories,Skins & Decals",https://www.amazon.com/Worldwide-MONSTA-different-colors-Select/dp/B074K3N9TB/ref=sr_1_559?dchild=1&amp;qid=1623761442&amp;s=handmade&amp;sr=1-559,8711,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AThe+Jinshop,https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3AThe+Jinshop,"<a target=""_blank"" href=https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AThe+Jinshop><div>The Jinshop</div></a>","<a target=""_blank"" href=https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3AThe+Jinshop><div>The Jinshop</div></a>"
B01N55IRYF,B01N55IRYF,Jewelry Movement,Mini Small Cross Necklace,"Handmade Products,Jewelry,Necklaces,Pendant",https://www.amazon.com/Jewelry-Movement-Small-Cross-Necklace/dp/B01N55IRYF/ref=sr_1_560?dchild=1&amp;qid=1623761442&amp;s=handmade&amp;sr=1-560,3966,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AJewelry+Movement,https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3AJewelry+Movement,"<a target=""_blank"" href=https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3AJewelry+Movement><div>Jewelry Movement</div></a>","<a target=""_blank"" href=https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3AJewelry+Movement><div>Jewelry Movement</div></a>"
B0178F79BM,B0178F79BM,Rumi Sumaq,RUMI SUMAQ Rainbow Pride Bracelet: Handmade LGBTQ Lesbian Gay Bi Trans Queer Awareness Woven String Friendship Bracelet,"Handmade Products,Jewelry,Bracelets,Wrap",https://www.amazon.com/Rainbow-Pride-Bracelet-Awareness-Friendship/dp/B0178F79BM/ref=sr_1_561?dchild=1&amp;qid=1623761442&amp;s=handmade&amp;sr=1-561,12168,https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ARumi+Sumaq,https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3ARumi+Sumaq,"<a target=""_blank"" href=https://www.amazon.com/s?rh=n%3A11260432011%2Cp_89%3ARumi+Sumaq><div>Rumi Sumaq</div></a>","<a target=""_blank"" href=https://www.amazon.co.jp/s?rh=n%3A0%2Cp_89%3ARumi+Sumaq><div>Rumi Sumaq</div></a>"
